Preferred Semantics - Average,Categoriser - Average,Grounded Semantics - Average,GroundTruth
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.333333333,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.333333333,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.333333333,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.333333333,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.5,0.5,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,1.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,1.0,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,1.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,1.0,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
1.0,1.0,1.0,1
2.0,2.0,,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,,1
0.0,0.0,0.0,0
