Preferred Semantics - Average,Categoriser - Average,Grounded Semantics - Average
1,
365,2,4,
366,2.3333333333333335,1,
367,2,2,
369,2,2,
370,2,2,
371,2,2,2
372,3,4,
373,4,4,
374,3,4,
375,2,2,
376,2,2,
377,3,2,
378,2,2,
379,1.5,1.5,
380,2,2,
381,1.5,1,
382,2,3,
383,2,2,
384,3,2,
385,4,4,
386,2.3333333333333335,2,
387,2,2,
388,2,2,
389,4,4,
390,1.5,2,
391,2,2,
392,1.5,1.5,
393,3,3,
394,2,2,
395,2,2,2
396,2,2,
397,2,2,
398,2,2,
399,2,2,
400,3,3,
401,2,1,
402,3,2,
403,2,2,2
404,2,2,
405,2,2,
406,2,3,
407,1.5,1,
408,2,2,
409,1.5,1.5,
410,2,2,2
411,2,2,
412,2,2,
413,2,2,2
414,1.5,1.5,
415,2,2,
416,2,2,
417,3,3,
418,2,2,
