Preferred Semantics - Average,Categoriser - Average,Grounded Semantics - Average
1,
402,3.25,3.25,3.25
403,3,3,3
404,2.5,2.5,2.5
405,3,3,3
406,
407,2.5,2.5,2.5
408,2.5,2.5,2.5
409,3,3,3
410,2.5,2.5,2.5
411,3.25,3.25,3.25
412,3,3,3
413,3.25,3.25,3.25
414,3,3,3
415,3,3,3
416,2.5,2.5,2.5
417,3,3,3
418,3.25,3.25,3.25
